"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"2008-05-03","IF Elfsborg","Helsingborgs IF",1,0
"2008-05-04","Kalmar FF","Trelleborgs FF",1,0
"2008-05-04","Örebro SK","Malmö FF",0,3
"2008-05-04","GIF Sundsvall","Djurgårdens IF",0,0
"2008-05-04","Hammarby IF","IFK Göteborg",0,0
"2008-05-05","GAIS","IFK Norrköping",0,0
"2008-05-05","Ljungskile SK","Gefle IF",0,0
"2008-05-05","AIK","Halmstads BK",1,0
"2008-05-07","IFK Göteborg","Kalmar FF",3,2
"2008-05-07","Helsingborgs IF","Örebro SK",1,0
"2008-05-07","Trelleborgs FF","IF Elfsborg",0,2
"2008-05-07","Djurgårdens IF","Hammarby IF",0,2
"2008-05-08","Gefle IF","GIF Sundsvall",2,0
"2008-05-08","Malmö FF","GAIS",1,1
"2008-05-08","Halmstads BK","Ljungskile SK",3,2
"2008-05-08","IFK Norrköping","AIK",1,2
"2008-05-10","Kalmar FF","Djurgårdens IF",5,1
"2008-05-11","Trelleborgs FF","Helsingborgs IF",1,3
"2008-05-11","Ljungskile SK","IFK Norrköping",0,2
"2008-05-11","AIK","Malmö FF",2,0
"2008-05-12","GAIS","Örebro SK",3,0
"2008-05-12","Hammarby IF","Gefle IF",2,1
"2008-05-12","GIF Sundsvall","Halmstads BK",2,1
"2008-05-12","IF Elfsborg","IFK Göteborg",3,0
"2008-07-01","IFK Göteborg","Trelleborgs FF",0,2
"2008-07-02","Halmstads BK","Hammarby IF",1,1
"2008-07-02","IFK Norrköping","GIF Sundsvall",0,2
"2008-07-02","Gefle IF","Kalmar FF",1,5
"2008-07-02","Djurgårdens IF","IF Elfsborg",0,2
"2008-07-03","Malmö FF","Ljungskile SK",2,1
"2008-07-03","Örebro SK","AIK",1,4
"2008-07-03","Helsingborgs IF","GAIS",1,0
"2008-07-05","Kalmar FF","Halmstads BK",1,1
"2008-07-06","AIK","GAIS",2,2
"2008-07-06","Ljungskile SK","Örebro SK",0,1
"2008-07-06","GIF Sundsvall","Malmö FF",0,0
"2008-07-06","Trelleborgs FF","Djurgårdens IF",1,1
"2008-07-07","Hammarby IF","IFK Norrköping",4,3
"2008-07-07","IFK Göteborg","Helsingborgs IF",1,1
"2008-07-09","IF Elfsborg","Gefle IF",0,1
"2008-07-12","Djurgårdens IF","IFK Göteborg",1,2
"2008-07-13","Gefle IF","Trelleborgs FF",0,1
"2008-07-13","IFK Norrköping","Kalmar FF",1,3
"2008-07-14","Örebro SK","GIF Sundsvall",2,1
"2008-07-14","Malmö FF","Hammarby IF",2,4
"2008-07-15","GAIS","Ljungskile SK",3,1
"2008-07-15","Helsingborgs IF","AIK",2,1
"2008-07-16","Halmstads BK","IF Elfsborg",1,2
"2008-07-19","IFK Göteborg","Gefle IF",3,0
"2008-07-20","Hammarby IF","Örebro SK",1,0
"2008-07-20","Trelleborgs FF","Halmstads BK",1,2
"2008-07-20","GIF Sundsvall","GAIS",1,1
"2008-07-21","Ljungskile SK","AIK",2,1
"2008-07-21","Kalmar FF","Malmö FF",3,2
"2008-07-21","Helsingborgs IF","Djurgårdens IF",2,0
"2008-07-23","IF Elfsborg","IFK Norrköping",3,0
"2008-07-26","Gefle IF","IFK Göteborg",0,1
"2008-07-26","Halmstads BK","Trelleborgs FF",0,0
"2008-07-27","Malmö FF","Kalmar FF",3,2
"2008-07-27","Djurgårdens IF","Helsingborgs IF",1,2
"2008-07-28","GAIS","GIF Sundsvall",0,2
"2008-07-28","AIK","Ljungskile SK",1,0
"2008-07-28","Örebro SK","Hammarby IF",1,1
"2008-07-30","IFK Norrköping","IF Elfsborg",0,1
"2008-08-02","IFK Göteborg","Malmö FF",2,0
"2008-08-03","Gefle IF","Halmstads BK",4,0
"2008-08-03","Hammarby IF","Ljungskile SK",2,2
"2008-08-03","Trelleborgs FF","Örebro SK",3,3
"2008-08-04","IF Elfsborg","GAIS",1,0
"2008-08-04","Helsingborgs IF","GIF Sundsvall",2,1
"2008-08-04","Kalmar FF","AIK",3,2
"2008-08-09","Örebro SK","IFK Göteborg",4,2
"2008-08-10","GAIS","Trelleborgs FF",0,0
"2008-08-10","AIK","IF Elfsborg",0,2
"2008-08-10","Ljungskile SK","Kalmar FF",2,4
"2008-08-10","Malmö FF","Djurgårdens IF",1,2
"2008-08-11","GIF Sundsvall","Hammarby IF",1,2
"2008-08-11","Halmstads BK","Helsingborgs IF",3,1
"2008-08-12","IFK Norrköping","Gefle IF",2,1
"2008-08-15","Hammarby IF","GAIS",2,4
"2008-08-16","GIF Sundsvall","AIK",1,1
"2008-08-17","Helsingborgs IF","Ljungskile SK",0,1
"2008-08-17","Djurgårdens IF","Gefle IF",2,0
"2008-08-17","Trelleborgs FF","IFK Norrköping",1,0
"2008-08-17","Kalmar FF","Örebro SK",2,2
"2008-08-23","IFK Norrköping","IFK Göteborg",2,2
"2008-08-24","GAIS","Kalmar FF",1,4
"2008-08-24","Halmstads BK","Djurgårdens IF",1,2
"2008-08-24","Örebro SK","IF Elfsborg",2,0
"2008-08-24","Ljungskile SK","GIF Sundsvall",2,0
"2008-08-25","Malmö FF","Trelleborgs FF",1,1
"2008-08-25","AIK","Hammarby IF",2,2
"2008-08-26","Gefle IF","Helsingborgs IF",3,0
"2008-08-30","Trelleborgs FF","AIK",2,0
"2008-08-31","Kalmar FF","GIF Sundsvall",3,0
"2008-08-31","Halmstads BK","IFK Norrköping",2,0
"2008-08-31","Gefle IF","Malmö FF",1,2
"2008-09-01","IF Elfsborg","Ljungskile SK",4,0
"2008-09-01","Djurgårdens IF","Örebro SK",0,0
"2008-09-01","Helsingborgs IF","Hammarby IF",5,1
"2008-09-01","IFK Göteborg","GAIS",0,1
"2008-09-13","AIK","IFK Göteborg",0,0
"2008-09-13","Malmö FF","Halmstads BK",0,3
"2008-09-14","Hammarby IF","Kalmar FF",1,2
"2008-09-14","IFK Norrköping","Helsingborgs IF",3,4
"2008-09-14","GIF Sundsvall","IF Elfsborg",0,0
"2008-09-15","GAIS","Djurgårdens IF",2,1
"2008-09-15","Ljungskile SK","Trelleborgs FF",0,0
"2008-09-16","Örebro SK","Gefle IF",1,1
"2008-09-17","IFK Göteborg","Halmstads BK",3,0
"2008-09-17","IF Elfsborg","Malmö FF",4,0
"2008-09-22","Trelleborgs FF","GIF Sundsvall",2,0
"2008-09-22","Halmstads BK","Örebro SK",1,2
"2008-09-23","IFK Norrköping","Malmö FF",1,0
"2008-09-23","IF Elfsborg","Hammarby IF",1,0
"2008-09-24","Gefle IF","GAIS",0,0
"2008-09-24","Helsingborgs IF","Kalmar FF",1,0
"2008-09-24","IFK Göteborg","Ljungskile SK",0,0
"2008-09-24","Djurgårdens IF","AIK",1,1
"2008-09-27","Hammarby IF","Trelleborgs FF",0,0
"2008-09-28","AIK","Gefle IF",1,1
"2008-09-28","Ljungskile SK","Djurgårdens IF",0,1
"2008-09-28","GAIS","Halmstads BK",0,4
"2008-09-28","Kalmar FF","IF Elfsborg",2,1
"2008-09-29","Örebro SK","IFK Norrköping",2,2
"2008-09-29","GIF Sundsvall","IFK Göteborg",0,5
"2008-09-30","Malmö FF","Helsingborgs IF",1,2
"2008-10-02","Djurgårdens IF","IFK Norrköping",1,1
"2008-10-04","Helsingborgs IF","IF Elfsborg",2,2
"2008-10-04","Gefle IF","Ljungskile SK",1,1
"2008-10-05","Halmstads BK","AIK",2,1
"2008-10-05","Trelleborgs FF","Kalmar FF",2,1
"2008-10-05","Djurgårdens IF","GIF Sundsvall",3,1
"2008-10-06","IFK Norrköping","GAIS",0,1
"2008-10-06","Malmö FF","Örebro SK",3,1
"2008-10-06","IFK Göteborg","Hammarby IF",2,0
"2008-10-18","AIK","IFK Norrköping",2,0
"2008-10-18","Kalmar FF","IFK Göteborg",0,1
"2008-10-19","Ljungskile SK","Halmstads BK",0,3
"2008-10-19","GAIS","Malmö FF",2,2
"2008-10-20","GIF Sundsvall","Gefle IF",2,3
"2008-10-20","Örebro SK","Helsingborgs IF",3,1
"2008-10-20","Hammarby IF","Djurgårdens IF",3,0
"2008-10-21","IF Elfsborg","Trelleborgs FF",4,1
"2008-10-22","IFK Norrköping","Ljungskile SK",1,1
"2008-10-22","Malmö FF","AIK",1,0
"2008-10-24","Halmstads BK","GIF Sundsvall",0,0
"2008-10-24","Örebro SK","GAIS",1,0
"2008-10-25","Djurgårdens IF","Kalmar FF",0,1
"2008-10-25","Helsingborgs IF","Trelleborgs FF",1,1
"2008-10-26","Gefle IF","Hammarby IF",3,0
"2008-10-26","IFK Göteborg","IF Elfsborg",5,2
"2008-10-27","AIK","Örebro SK",2,1
"2008-10-27","GIF Sundsvall","IFK Norrköping",2,1
"2008-10-28","GAIS","Helsingborgs IF",0,3
"2008-10-28","Ljungskile SK","Malmö FF",1,3
"2008-10-29","Kalmar FF","Gefle IF",3,1
"2008-10-29","Hammarby IF","Halmstads BK",2,1
"2008-10-29","IF Elfsborg","Djurgårdens IF",1,0
"2008-10-29","Trelleborgs FF","IFK Göteborg",0,0
"2008-11-01","Ljungskile SK","GAIS",0,3
"2008-11-02","AIK","Helsingborgs IF",3,1
"2008-11-02","Kalmar FF","IFK Norrköping",6,0
"2008-11-02","Trelleborgs FF","Gefle IF",3,3
"2008-11-02","GIF Sundsvall","Örebro SK",1,2
"2008-11-03","IF Elfsborg","Halmstads BK",3,0
"2008-11-03","Hammarby IF","Malmö FF",3,6
"2008-11-03","IFK Göteborg","Djurgårdens IF",3,1
"2008-11-09","Helsingborgs IF","IFK Göteborg",2,1
"2008-11-09","IFK Norrköping","Hammarby IF",5,2
"2008-11-09","GAIS","AIK",0,2
"2008-11-09","Malmö FF","GIF Sundsvall",6,0
"2008-11-09","Djurgårdens IF","Trelleborgs FF",1,3
"2008-11-09","Örebro SK","Ljungskile SK",3,0
"2008-11-09","Halmstads BK","Kalmar FF",2,2
"2008-11-09","Gefle IF","IF Elfsborg",1,2
