"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1990-08-02","IFK Norrköping","Östers IF",2,2
"1990-08-02","Malmö FF","IK Brage",0,1
"1990-08-05","Östers IF","Malmö FF",1,0
"1990-08-05","IFK Göteborg","Örebro SK",1,0
"1990-08-05","Djurgårdens IF","Halmstads BK",2,0
"1990-08-05","IK Brage","Örgryte IS",1,1
"1990-08-06","Hammarby IF","IFK Norrköping",2,0
"1990-08-06","GAIS","AIK",1,0
"1990-08-12","Örgryte IS","AIK",0,1
"1990-08-12","Örebro SK","GAIS",1,0
"1990-08-12","Malmö FF","IFK Norrköping",2,0
"1990-08-12","Halmstads BK","IK Brage",2,1
"1990-08-13","IFK Göteborg","Östers IF",2,0
"1990-08-13","Djurgårdens IF","Hammarby IF",9,1
"1990-08-15","AIK","Malmö FF",1,1
"1990-08-16","Östers IF","Djurgårdens IF",3,1
"1990-08-16","IFK Norrköping","Halmstads BK",3,1
"1990-08-16","Hammarby IF","Örebro SK",0,2
"1990-08-16","GAIS","Örgryte IS",2,0
"1990-08-16","IK Brage","IFK Göteborg",2,1
"1990-08-19","Östers IF","IK Brage",1,2
"1990-08-19","IFK Norrköping","Örgryte IS",1,2
"1990-08-19","Malmö FF","Halmstads BK",5,0
"1990-08-19","Hammarby IF","IFK Göteborg",2,4
"1990-08-19","GAIS","Djurgårdens IF",0,0
"1990-08-19","AIK","Örebro SK",1,0
"1990-08-25","Örebro SK","IFK Norrköping",1,0
"1990-08-26","Örgryte IS","Malmö FF",0,3
"1990-08-26","Halmstads BK","Östers IF",2,0
"1990-08-26","IK Brage","Hammarby IF",1,1
"1990-08-27","IFK Göteborg","GAIS",0,0
"1990-08-27","Djurgårdens IF","AIK",2,1
"1990-09-02","Örgryte IS","Östers IF",2,3
"1990-09-02","Örebro SK","IK Brage",1,1
"1990-09-02","IFK Norrköping","GAIS",3,0
"1990-09-02","Malmö FF","Hammarby IF",0,0
"1990-09-02","Halmstads BK","AIK",2,2
"1990-09-02","Djurgårdens IF","IFK Göteborg",2,0
"1990-09-08","IFK Göteborg","Halmstads BK",3,1
"1990-09-09","Östers IF","Örebro SK",0,0
"1990-09-09","IK Brage","Djurgårdens IF",0,0
"1990-09-09","AIK","IFK Norrköping",1,3
"1990-09-10","Hammarby IF","Örgryte IS",4,2
"1990-09-10","GAIS","Malmö FF",0,0
"1990-09-13","Hammarby IF","AIK",4,1
"1990-09-13","IFK Göteborg","Örgryte IS",3,0
"1990-09-15","IK Brage","Malmö FF",0,1
"1990-09-16","Östers IF","IFK Norrköping",0,2
"1990-09-16","Halmstads BK","GAIS",3,0
"1990-09-16","Djurgårdens IF","Örebro SK",0,2
"1990-09-19","AIK","Östers IF",1,2
"1990-09-22","Örgryte IS","Djurgårdens IF",0,1
"1990-09-23","Örebro SK","Halmstads BK",1,0
"1990-09-23","IFK Norrköping","IK Brage",2,1
"1990-09-23","Malmö FF","IFK Göteborg",0,2
"1990-09-23","GAIS","Hammarby IF",1,0
"1990-09-29","IFK Norrköping","Djurgårdens IF",3,2
"1990-09-29","Malmö FF","Örebro SK",0,0
"1990-09-30","Hammarby IF","Östers IF",2,2
"1990-09-30","GAIS","IK Brage",2,0
"1990-10-01","Örgryte IS","Halmstads BK",3,3
"1990-10-01","AIK","IFK Göteborg",1,2
"1990-10-07","Östers IF","GAIS",1,0
"1990-10-07","Örebro SK","Örgryte IS",0,1
"1990-10-07","Halmstads BK","Hammarby IF",4,3
"1990-10-07","IFK Göteborg","IFK Norrköping",1,0
"1990-10-07","Djurgårdens IF","Malmö FF",2,2
"1990-10-07","IK Brage","AIK",4,2
