"Date","HomeTeam","AwayTeam","HomeScore","AwayScore"
"1972-06-05","AIK","Halmstads BK",1,1
"1972-06-13","Hammarby IF","AIK",0,3
"1972-06-15","IFK Norrköping","Åtvidabergs FF",1,2
"1972-06-15","Landskrona BoIS","Malmö FF",2,1
"1972-06-15","Halmstads BK","Örgryte IS",0,0
"1972-06-15","GAIS","Östers IF",0,4
"1972-06-15","Djurgårdens IF","Örebro SK",3,4
"1972-06-21","Östers IF","IFK Norrköping",3,0
"1972-06-21","Örgryte IS","Hammarby IF",1,0
"1972-06-21","Örebro SK","GAIS",1,1
"1972-06-21","Åtvidabergs FF","Halmstads BK",4,0
"1972-06-21","Malmö FF","Djurgårdens IF",2,1
"1972-06-21","AIK","Landskrona BoIS",1,1
"1972-08-09","Djurgårdens IF","Östers IF",3,3
"1972-08-10","Örgryte IS","Åtvidabergs FF",1,0
"1972-08-10","Örebro SK","Landskrona BoIS",2,1
"1972-08-10","IFK Norrköping","GAIS",4,2
"1972-08-10","Malmö FF","Hammarby IF",1,2
"1972-08-10","Halmstads BK","AIK",0,2
"1972-08-15","Djurgårdens IF","Malmö FF",1,0
"1972-08-17","IFK Norrköping","Östers IF",3,0
"1972-08-17","Landskrona BoIS","AIK",2,2
"1972-08-17","Hammarby IF","Örgryte IS",2,2
"1972-08-17","Halmstads BK","Åtvidabergs FF",3,1
"1972-08-17","GAIS","Örebro SK",0,2
"1972-08-22","Östers IF","GAIS",4,1
"1972-08-22","Örgryte IS","Halmstads BK",0,0
"1972-08-22","Örebro SK","Djurgårdens IF",1,2
"1972-08-22","Åtvidabergs FF","IFK Norrköping",4,1
"1972-08-22","Malmö FF","Landskrona BoIS",1,0
"1972-08-22","AIK","Hammarby IF",2,2
"1972-08-27","Östers IF","Halmstads BK",0,0
"1972-08-27","Örebro SK","Örgryte IS",0,2
"1972-08-27","IFK Norrköping","Hammarby IF",4,1
"1972-08-27","Malmö FF","AIK",1,1
"1972-08-27","GAIS","Landskrona BoIS",2,5
"1972-08-27","Djurgårdens IF","Åtvidabergs FF",0,3
"1972-09-03","AIK","Örebro SK",1,1
"1972-09-05","Örgryte IS","Östers IF",2,0
"1972-09-05","Åtvidabergs FF","Malmö FF",4,1
"1972-09-05","Landskrona BoIS","Djurgårdens IF",2,0
"1972-09-05","Hammarby IF","GAIS",4,3
"1972-09-05","Halmstads BK","IFK Norrköping",0,2
"1972-09-10","Östers IF","Malmö FF",5,0
"1972-09-10","Örebro SK","Åtvidabergs FF",1,6
"1972-09-10","IFK Norrköping","AIK",1,4
"1972-09-10","Landskrona BoIS","Hammarby IF",0,0
"1972-09-11","Djurgårdens IF","Halmstads BK",2,1
"1972-09-14","GAIS","Örgryte IS",2,0
"1972-09-21","Hammarby IF","Djurgårdens IF",1,8
"1972-09-24","Örgryte IS","IFK Norrköping",1,0
"1972-09-24","Åtvidabergs FF","Landskrona BoIS",5,1
"1972-09-24","Malmö FF","Örebro SK",0,0
"1972-09-24","Halmstads BK","GAIS",2,0
"1972-09-24","AIK","Östers IF",2,3
"1972-10-01","Östers IF","Åtvidabergs FF",2,4
"1972-10-01","IFK Norrköping","Örebro SK",1,2
"1972-10-01","Landskrona BoIS","Örgryte IS",3,0
"1972-10-01","Hammarby IF","Halmstads BK",7,0
"1972-10-01","GAIS","Malmö FF",0,0
"1972-10-02","Djurgårdens IF","AIK",1,2
"1972-10-08","Örgryte IS","Djurgårdens IF",0,1
"1972-10-08","Örebro SK","Östers IF",3,1
"1972-10-08","Åtvidabergs FF","Hammarby IF",6,1
"1972-10-08","Malmö FF","IFK Norrköping",3,0
"1972-10-08","Halmstads BK","Landskrona BoIS",0,0
"1972-10-08","AIK","GAIS",3,1
"1972-10-21","Hammarby IF","Örebro SK",0,3
"1972-10-22","Örgryte IS","AIK",2,3
"1972-10-22","Åtvidabergs FF","GAIS",5,2
"1972-10-22","Landskrona BoIS","Östers IF",0,1
"1972-10-22","Halmstads BK","Malmö FF",0,0
"1972-10-22","Djurgårdens IF","IFK Norrköping",1,1
"1972-10-29","Östers IF","Hammarby IF",3,0
"1972-10-29","Örebro SK","Halmstads BK",2,1
"1972-10-29","IFK Norrköping","Landskrona BoIS",1,1
"1972-10-29","Malmö FF","Örgryte IS",3,0
"1972-10-29","GAIS","Djurgårdens IF",4,1
"1972-10-29","AIK","Åtvidabergs FF",2,1
